I5370,Gx,0,0.1,32,45,And,15
I5371,,0,0.2,32,49,And,
7801,-,0,0.4,50,42,Cas,
I5372,Gx,0,0.4,32,47,And,15
I5373,Gx,0,0.4,32,47,And,15
7802,Gx,0,1.1,6,13,Psc,14
I5374,,0,1.1,4,30,Psc,
I5375,Gx,0,1.1,4,31,Psc,14
7804,,0,1.3,7,45,Psc,
7803,Gx,0,1.4,13,6,Peg,14
7805,Gx,0,1.4,31,26,Peg,14
I5376,Gx,0,1.4,34,32,And,15
7806,Gx,0,1.5,31,27,Peg,14
I1526,Gx,0,1.6,11,21,Peg,15
I5377,Gx,0,2.1,16,36,Peg,16
7809,Gx,0,2.2,2,56,Psc,15
7810,Gx,0,2.4,12,57,Peg,14
I1527,,0,2.4,4,7,Psc,
7811,Gx,0,2.5,3,20,Psc,15
I5378,,0,2.6,16,37,Peg,
I5379,,0,2.7,16,35,Peg,
I5380,,0,2.7,-66,11,Tuc,
7812,Gx,0,2.9,-34,15,Scl,
7813,Gx,0,3.2,-11,59,Cet,15
I5381,Gx,0,3.2,15,58,Peg,
7814,Gx,0,3.3,16,9,Peg,10
7815,-,0,3.4,20,41,Peg,
I5382,,0,3.4,-65,11,Tuc,
7808,Gx,0,3.5,-10,45,Cet,14
7822,Nb,0,3.6,68,37,Cep,
7816,Gx,0,3.8,7,28,Psc,14
I5383,,0,3.8,16,0,Peg,
7817,Gx,0,4,20,45,Peg,12
7818,Gx,0,4.2,7,21,Psc,15
I5384,Gx,0,4.2,-11,58,Cet,15
7819,Gx,0,4.4,31,29,Peg,14
7820,Gx,0,4.6,5,11,Psc,14
7823,Gx,0,4.8,-62,4,Tuc,
I1528,,0,5.1,-3,7,Psc,
7824,Gx,0,5.2,6,54,Psc,14
7825,Gx,0,5.2,5,12,Psc,15
7826,-,0,5.2,-20,44,Cet,
I1529,,0,5.2,-11,30,Cet,
7821,Gx,0,5.3,-16,29,Cet,14
7827,Gx,0,5.5,5,13,Psc,14
7830,*,0,6.2,8,22,Psc,
7828,Gx,0,6.4,-13,24,Cet,
7829,Gx,0,6.4,-13,24,Cet,
I5385,,0,6.4,0,4,Psc,
7833,-,0,6.5,27,38,Peg,
I5386,,0,6.5,-3,43,Psc,
7832,Gx,0,6.6,-3,42,Psc,13
7834,Gx,0,6.7,8,21,Psc,15
7835,Gx,0,6.8,8,25,Psc,15
7837,Gx,0,6.9,8,20,Psc,16
7838,Gx,0,7,8,20,Psc,15
7839,D*,0,7,27,38,Peg,
7840,Gx,0,7.1,8,33,Psc,
1,Gx,0,7.3,27,43,Peg,13
2,Gx,0,7.3,27,41,Peg,15
3,Gx,0,7.3,8,17,Psc,14
7831,Gx,0,7.3,32,35,And,14
I1530,Gx,0,7.3,32,37,And,
4,Gx,0,7.4,8,22,Psc,
5,Gx,0,7.8,35,21,And,14
7836,Gx,0,8,33,4,And,
6,-,0,8.3,32,30,And,
7,Gx,0,8.4,-29,55,Scl,
I   1,D*,0,8.4,27,43,Peg,
10,Gx,0,8.6,-33,52,Scl,
11,Gx,0,8.7,37,26,And,14
12,Gx,0,8.7,4,37,Psc,15
8,D*,0,8.8,23,50,Peg,
13,Gx,0,8.8,33,26,And,14
14,Gx,0,8.8,15,49,Peg,12
9,Gx,0,8.9,23,49,Peg,15
15,Gx,0,9.1,21,36,Peg,15
16,Gx,0,9.1,27,44,Peg,12
18,D*,0,9.4,27,43,Peg,
19,-,0,9.4,32,50,And,
20,Gx,0,9.5,33,19,And,15
I1531,Gx,0,9.6,-32,17,Scl,
22,Gx,0,9.8,27,50,Peg,15
23,Gx,0,9.9,25,55,Peg,12
24,Gx,0,9.9,-24,58,Scl,11
25,Gx,0,9.9,-57,3,Phe,
I1532,Gx,0,9.9,-64,22,Tuc,
28,Gx,0,10.3,-57,1,Phe,
26,Gx,0,10.4,25,50,Peg,14
27,Gx,0,10.5,29,0,And,14
31,Gx,0,10.5,-57,0,Phe,
I1533,,0,10.6,-7,25,Cet,
21,Gx,0,10.7,32,59,And,14
29,Gx,0,10.8,33,21,And,14
30,D*,0,10.8,21,57,Peg,
32,Ast,0,10.9,18,47,Peg,
33,D*,0,10.9,3,40,Psc,
17,,0,11,-12,6,Cet,
I   2,Gx,0,11,-12,49,Cet,
34,Gx,0,11.1,-12,6,Cet,13
35,Gx,0,11.2,-12,0,Cet,14
37,Gx,0,11.3,-56,58,Phe,
36,Gx,0,11.4,6,23,Psc,15
38,Gx,0,11.9,-5,36,Psc,13
I   3,Gx,0,12.1,0,25,Psc,
39,Gx,0,12.3,31,3,And,14
41,Gx,0,12.8,22,2,Peg,14
42,Gx,0,12.9,22,6,Peg,15
40,Pl,0,13,72,32,Cep,11
43,Gx,0,13,30,54,And,14
44,-,0,13.1,31,17,And,
I   4,Gx,0,13.4,17,29,Peg,
I1534,,0,13.8,48,9,And,
48,Gx,0,14,48,14,And,15
I1535,,0,14,48,9,And,
45,Gx,0,14.1,-23,11,Cet,10
46,*,0,14.1,5,59,Psc,
I1536,Gx,0,14.2,48,8,And,15
49,Gx,0,14.3,48,14,And,15
47,Gx,0,14.5,-7,11,Cet,13
58,,0,14.5,-7,10,Cet,
51,Gx,0,14.6,48,15,And,15
52,Gx,0,14.6,18,33,Peg,14
50,Gx,0,14.7,-7,20,Cet,
53,Gx,0,14.7,-60,20,Tuc,
55,Gx,0,14.9,-39,11,Scl,8
54,Gx,0,15.1,-7,8,Cet,14
56,-,0,15.4,12,26,Psc,
57,Gx,0,15.4,17,18,Psc,13
59,Gx,0,15.5,-21,27,Cet,13
60,Gx,0,16,0,18,Psc,15
I1537,,0,16,-39,19,Phe,
61,Gx,0,16.5,-6,14,Psc,15
62,Gx,0,17.1,-13,28,Cet,14
I   5,Gx,0,17.4,-9,33,Cet,14
64,Gx,0,17.5,-6,51,Cet,14
63,Gx,0,17.7,11,27,Psc,13
I1538,?,0,18,30,4,And,
67,Gx,0,18.2,30,4,And,16
68,Gx,0,18.3,30,4,And,13
69,Gx,0,18.3,30,2,And,14
70,Gx,0,18.4,30,5,And,15
71,Gx,0,18.4,30,4,And,13
I1539,,0,18.4,30,6,And,
72,Gx,0,18.5,30,2,And,13
73,Gx,0,18.8,-15,21,Cet,13
74,Gx,0,18.9,30,3,And,16
I   6,Gx,0,19,-3,16,Psc,14
65,Gx,0,19.1,-22,54,Cet,15
I   7,,0,19.1,10,33,Psc,
I   8,Gx,0,19.1,-3,13,Psc,15
66,Gx,0,19.2,-22,57,Cet,14
75,Gx,0,19.5,6,25,Psc,15
76,Gx,0,19.6,29,56,And,14
I   9,Gx,0,19.7,-14,7,Cet,15
I1540,,0,19.8,23,43,And,
77,,0,20,-22,31,Cet,
I1541,Gx,0,20,22,1,And,15
I  12,Gx,0,20.3,-2,39,Psc,16
78,Gx,0,20.4,0,49,Psc,14
I  10,Gx,0,20.4,59,18,Cas,10
I  13,Gx,0,20.4,7,42,Psc,15
I  11,,0,20.5,56,36,Cas,
I1542,Gx,0,20.6,22,37,And,15
I1543,Gx,0,20.9,21,53,And,14
79,Gx,0,21,22,34,And,15
80,Gx,0,21.2,22,21,And,12
81,Gx,0,21.2,22,22,And,
87,Gx,0,21.2,-48,38,Phe,
88,Gx,0,21.3,-48,39,Phe,
89,Gx,0,21.3,-48,41,Phe,
I1544,,0,21.3,23,2,And,
I1545,,0,21.3,21,59,And,
82,Gx,0,21.4,22,26,And,14
83,Gx,0,21.4,22,26,And,12
85,Gx,0,21.4,22,30,And,15
84,Gx,0,21.5,22,36,And,17
86,Gx,0,21.5,22,33,And,15
92,Gx,0,21.5,-48,38,Phe,
I1546,,0,21.5,22,30,And,
I1547,?,0,21.6,22,31,And,
91,Gx,0,21.8,22,25,And,15
90,*,0,21.9,22,25,And,
I1548,Gx,0,21.9,22,1,And,16
93,Gx,0,22,22,25,And,14
94,Gx,0,22.2,22,28,And,15
95,Gx,0,22.2,10,30,Psc,12
96,Gx,0,22.3,22,33,And,17
97,Gx,0,22.4,29,44,And,13
I  14,,0,22.6,10,29,Psc,
98,Gx,0,22.8,-45,16,Phe,
I1549,,0,23.2,6,59,Psc,
101,Gx,0,23.9,-32,34,Scl,13
99,Gx,0,24,15,47,Psc,14
100,Gx,0,24,16,29,Psc,
104,Gb,0,24.1,-72,5,Tuc,4
102,Gx,0,24.4,-13,57,Cet,14
I1550,Gx,0,24.4,38,12,And,15
106,Gx,0,24.7,-5,10,Psc,
103,OC,0,25.3,61,21,Cas,9
105,Gx,0,25.3,12,53,Psc,13
107,Gx,0,25.6,-8,17,Cet,
108,Gx,0,25.9,29,13,And,13
109,Gx,0,26.2,21,49,And,15
111,-,0,26.7,-2,38,Cet,
112,Gx,0,26.7,31,43,And,14
115,Gx,0,26.8,-33,41,Scl,
121,Gb,0,26.8,-71,32,Tuc,10
113,Gx,0,27,-2,30,Cet,13
114,Gx,0,27.1,-1,47,Cet,15
119,Gx,0,27.1,-56,59,Phe,
116,Gx,0,27.2,-7,42,Cet,14
117,Gx,0,27.2,1,19,Cet,15
118,Gx,0,27.3,-1,47,Cet,15
110,OC,0,27.4,71,23,Cas,
120,Gx,0,27.5,-1,31,Cet,15
I1551,Gx,0,27.6,8,53,Psc,15
122,?,0,27.7,-1,38,Cet,
123,?,0,27.8,-1,36,Cet,
124,Gx,0,27.9,-1,49,Cet,14
I  16,Gx,0,27.9,-13,5,Cet,15
I  15,,0,28,0,4,Cet,
I  17,Gx,0,28.5,2,39,Cet,15
I  20,Gx,0,28.5,-13,0,Cet,14
I  18,Gx,0,28.6,-11,34,Cet,15
I  19,Gx,0,28.7,-11,38,Cet,15
125,Gx,0,28.8,2,50,Psc,12
126,Gx,0,29.1,2,49,Psc,16
127,Gx,0,29.2,2,52,Psc,14
128,Gx,0,29.2,2,51,Psc,11
I  21,Gx,0,29.2,0,10,Cet,14
130,Gx,0,29.3,2,52,Psc,14
131,Gx,0,29.6,-33,16,Scl,
I  22,Gx,0,29.6,-9,3,Cet,15
I1552,Gx,0,29.6,21,29,Psc,15
129,OC,0,29.9,60,14,Cas,6
132,Gx,0,30.2,2,6,Cet,14
134,Gx,0,30.4,-33,15,Scl,10
I  23,,0,30.9,-12,44,Cet,
138,Gx,0,31,5,10,Psc,15
139,Gx,0,31,5,5,Psc,15
137,Gx,0,31.1,10,11,Psc,14
133,OC,0,31.2,63,22,Cas,9
I  24,OC,0,31.2,30,51,And,
I  25,Gx,0,31.2,0,24,Cet,15
140,Gx,0,31.3,30,47,And,14
142,Gx,0,31.3,-22,37,Cet,14
141,Gx,0,31.4,5,11,Psc,15
143,Gx,0,31.4,-22,34,Cet,15
144,Gx,0,31.4,-22,39,Cet,14
136,OC,0,31.5,61,32,Cas,
145,Gx,0,31.7,-5,9,Cet,12
135,,0,31.8,-13,22,Cet,
I  26,,0,31.8,-13,20,Cet,
I1553,Gx,0,32.7,-25,35,Scl,14
152,Gb,0,32.8,-73,9,Tuc,12
146,OC,0,33.1,63,18,Cas,9
I  27,,0,33.1,-13,22,Cet,
I  28,,0,33.1,-13,27,Cet,
I1554,Gx,0,33.1,-32,16,Scl,
147,Gx,0,33.2,48,30,Cas,9
149,Gx,0,33.7,30,43,And,15
151,Gx,0,34,-9,42,Cet,11
153,,0,34,-9,42,Cet,
154,Gx,0,34.1,-12,39,Cet,14
I  29,Gx,0,34.2,-2,11,Cet,15
148,Gx,0,34.3,-31,47,Scl,12
150,Gx,0,34.3,-27,48,Scl,11
I  30,Gx,0,34.3,-2,5,Cet,15
I  31,Gx,0,34.4,12,17,Psc,15
156,D*,0,34.6,-8,21,Cet,
159,Gx,0,34.6,-55,47,Phe,
I1555,Gx,0,34.6,-30,1,Scl,
155,Gx,0,34.7,-10,46,Cet,13
157,Gx,0,34.8,-8,24,Cet,10
158,D*?,0,34.9,-8,19,Cet,
I  32,Gx,0,35,-2,8,Cet,15
I  33,Gx,0,35.1,-2,8,Cet,15
I1556,?,0,35.1,-9,34,Cet,
167,Gx,0,35.3,-23,22,Cet,13
161,Gx,0,35.5,-2,50,Cet,15
I1557,Gx,0,35.5,-2,51,Cet,16
I  34,Gx,0,35.6,9,8,Psc,14
166,Gx,0,35.8,-13,37,Cet,15
176,OC,0,35.8,-73,11,Tuc,12
I1558,Gx,0,35.8,-25,22,Scl,
163,Gx,0,36,-10,7,Cet,12
160,Gx,0,36.1,23,57,And,12
162,Gx,0,36.1,23,58,And,
164,Gx,0,36.5,2,45,Psc,16
165,Gx,0,36.5,-10,6,Cet,13
168,Gx,0,36.7,-22,36,Cet,14
170,Gx,0,36.7,1,51,Cet,15
169,Gx,0,36.9,23,59,And,13
174,Gx,0,36.9,-29,29,Scl,14
I1559,Gx,0,36.9,23,59,And,
173,Gx,0,37.2,1,56,Cet,15
172,Gx,0,37.3,-22,36,Cet,
171,,0,37.4,-19,56,Cet,
175,Gx,0,37.4,-19,56,Cet,12
177,Gx,0,37.5,-22,34,Cet,13
I  35,Gx,0,37.7,10,21,Psc,15
I1560,,0,37.7,2,40,Cet,
179,Gx,0,37.8,-17,53,Cet,14
I  36,,0,37.8,-15,26,Cet,
180,Gx,0,38,8,38,Psc,14
181,Gx,0,38.2,29,28,And,15
182,Gx,0,38.2,2,44,Psc,12
183,Gx,0,38.3,29,30,And,14
184,Gx,0,38.5,29,26,And,15
186,Gx,0,38.5,3,9,Psc,15
I  37,Gx,0,38.5,-15,23,Cet,15
I1561,Gx,0,38.5,-24,20,Cet,14
I  38,Gx,0,38.6,-15,26,Cet,14
I1562,Gx,0,38.6,-24,17,Cet,
190,Gx,0,38.9,7,2,Psc,14
185,Gx,0,39,48,20,Cas,9
191,Gx,0,39,-9,0,Cet,12
I1563,Gx,0,39,-9,1,Cet,
178,Gx,0,39.1,-14,10,Cet,12
209,Gx,0,39.1,-18,38,Cet,14
I  39,,0,39.1,-14,10,Cet,
I1564,,0,39.2,5,58,Psc,
192,Gx,0,39.3,0,51,Cet,14
193,Gx,0,39.3,3,20,Psc,12
194,Gx,0,39.3,3,2,Psc,12
196,Gx,0,39.3,0,54,Cet,14
197,Gx,0,39.4,0,53,Cet,15
198,Gx,0,39.4,2,48,Psc,12
I1565,Gx,0,39.4,6,43,Psc,
I1566,Gx,0,39.4,6,48,Psc,15
I  40,Gx,0,39.5,2,26,Cet,15
187,Gx,0,39.6,-14,41,Cet,13
189,OC,0,39.6,61,4,Cas,8
195,Gx,0,39.6,-9,12,Cet,
199,Gx,0,39.6,3,7,Psc,15
200,Gx,0,39.6,2,53,Psc,14
I1567,,0,39.6,6,37,Psc,
201,Gx,0,39.7,0,51,Cet,15
202,Gx,0,39.7,3,31,Psc,15
203,Gx,0,39.7,3,26,Psc,15
I  41,,0,39.7,-14,10,Cet,
204,Gx,0,39.8,3,17,Psc,14
I1568,Gx,0,39.9,6,50,Psc,15
207,,0,40,-14,18,Cet,
212,Gx,0,40.1,-56,10,Phe,
205,Gx,0,40.4,41,41,And,8
208,Gx,0,40.4,2,44,Psc,15
I1569,Gx,0,40.4,6,42,Psc,15
220,OC,0,40.5,-73,24,Tuc,11
206,C+N,0,40.6,40,44,And,
210,Gx,0,40.6,-13,52,Cet,10
222,OC,0,40.6,-73,24,Tuc,11
I1570,,0,40.6,6,45,Psc,
I1571,Gx,0,40.7,0,19,Cet,15
215,Gx,0,40.8,-56,13,Phe,
211,*,0,41,3,26,Psc,
231,OC,0,41,-73,22,Tuc,12
I  42,Gx,0,41.1,-15,26,Cet,15
213,Gx,0,41.2,16,28,Psc,15
I1572,,0,41.2,16,16,Psc,
216,Gx,0,41.4,-21,3,Cet,13
214,Gx,0,41.5,25,30,And,12
217,Gx,0,41.5,-10,2,Cet,
218,Gx,0,41.8,36,21,And,15
I  44,Gx,0,42.2,0,51,Cet,14
I1573,,0,42.2,-23,32,Cet,
219,Gx,0,42.3,0,54,Cet,15
230,Gx,0,42.4,-23,38,Cet,15
I  43,Gx,0,42.4,29,38,And,
227,Gx,0,42.6,-1,32,Cet,13
221,Gx,0,42.7,40,52,And,8
223,Gx,0,42.7,0,51,Cet,14
224,Gx,0,42.7,41,16,And,3
232,Gx,0,42.7,-23,34,Cet,14
I  45,,0,42.7,29,40,And,
226,Gx,0,42.8,32,34,And,14
228,Gx,0,42.8,23,30,And,15
235,Gx,0,42.8,-23,33,Cet,14
I  47,?,0,42.9,-13,45,Cet,
229,Gx,0,43,23,29,And,14
I  46,Gx,0,43,27,15,And,15
I1574,Gx,0,43.1,-22,15,Cet,
225,OC,0,43.4,61,47,Cas,7
233,Gx,0,43.4,30,35,And,14
234,Gx,0,43.4,14,20,Psc,13
238,Gx,0,43.4,-50,11,Phe,
241,-,0,43.4,-73,26,Tuc,
236,Gx,0,43.5,2,56,Psc,14
237,Gx,0,43.5,0,7,Cet,14
242,OC,0,43.6,-73,27,Tuc,12
I  48,,0,43.6,-7,53,Cet,
I1575,,0,43.6,-4,9,Cet,
188,OC,0,44,85,20,Cep,8
I  49,Gx,0,44,1,51,Cet,
I1576,Gx,0,44.2,-25,6,Scl,15
I1578,Gx,0,44.5,-25,4,Scl,14
239,,0,44.6,-3,47,Cet,
I1577,,0,44.6,-8,8,Cet,
240,Gx,0,45.1,6,8,Psc,15
248,Nb,0,45.4,-73,23,Tuc,
249,Nb,0,45.4,-73,5,Tuc,
I1579,Gx,0,45.6,-26,34,Scl,15
244,Gx,0,45.8,-15,36,Cet,13
243,Gx,0,45.9,29,56,And,14
256,C+N,0,45.9,-73,30,Tuc,12
245,Gx,0,46.1,-1,44,Cet,13
I1581,,0,46.1,-25,54,Scl,
I  50,Gx,0,46.2,-9,30,Cet,14
I1580,,0,46.3,29,55,And,
I1582,Gx,0,46.3,-24,18,Cet,15
I  51,Gx,0,46.4,-13,26,Cet,13
261,Nb,0,46.5,-73,7,Tuc,
246,Pl,0,47,-11,53,Cet,8
247,Gx,0,47.1,-20,46,Cet,8
I1583,,0,47.2,23,5,And,
250,Gx,0,47.3,7,55,Psc,15
I1585,,0,47.3,23,3,And,
I1584,Gx,0,47.4,27,49,And,15
254,Gx,0,47.5,-31,25,Scl,11
253,Gx,0,47.6,-25,17,Scl,7
265,Gb,0,47.6,-73,29,Tuc,12
251,Gx,0,47.8,19,34,Psc,14
255,Gx,0,47.8,-11,28,Cet,11
I1586,Gx,0,47.9,22,22,And,
252,Gx,0,48,27,38,And,13
267,C+N,0,48,-73,17,Tuc,
257,Gx,0,48.1,8,19,Psc,14
259,Gx,0,48.1,-2,47,Cet,
258,Gx,0,48.2,27,38,And,15
264,Gx,0,48.3,-38,14,Scl,
I  52,Gx,0,48.4,4,6,Psc,15
269,Gb,0,48.5,-73,32,Tuc,12
260,Gx,0,48.6,27,42,And,14
262,Gx,0,48.8,31,57,And,15
I1587,Gx,0,48.8,-23,34,Cet,15
263,Gx,0,48.9,-13,6,Cet,14
266,Gx,0,49.8,32,16,Psc,13
268,Gx,0,50.2,-5,12,Cet,13
I  53,,0,50.5,10,37,Psc,
270,Gx,0,50.7,-8,39,Cet,13
271,Gx,0,50.8,-1,53,Cet,13
273,Gx,0,50.8,-6,53,Cet,13
I  54,D*,0,50.8,-2,17,Cet,
274,Gx,0,51,-7,3,Cet,13
I1588,,0,51,-23,33,Cet,
275,Gx,0,51.1,-7,4,Cet,12
290,OC,0,51.3,-73,9,Tuc,12
272,OC,0,51.4,35,50,And,
277,Gx,0,51.5,-8,35,Cet,13
I  56,Gx,0,51.5,-12,51,Cet,
I1589,,0,51.5,-34,28,Scl,
I  55,Gx,0,51.7,7,43,Psc,14
276,Gx,0,52.1,-22,41,Cet,14
278,Gx,0,52.1,47,33,Cas,10
294,Nb,0,52.1,-73,21,Tuc,
I1591,Gx,0,52.1,-22,41,Cet,
279,Gx,0,52.3,-2,12,Cet,14
280,Gx,0,52.5,24,20,And,14
289,Gx,0,52.7,-31,12,Scl,12
281,C+N,0,52.8,56,37,Cas,7
282,Gx,0,52.8,30,37,Psc,14
288,Gb,0,52.8,-26,35,Scl,8
292,Gx,0,52.8,-72,50,Tuc,
I1590,OC,0,53.1,56,35,Cas,
283,Gx,0,53.3,-13,11,Cet,14
I1592,Gx,0,53.5,5,46,Psc,15
I1597,Gx,0,53.5,-58,7,Tuc,
284,Gx,0,53.6,-13,9,Cet,15
286,Gx,0,53.6,-13,6,Cet,14
287,Gx,0,53.6,32,29,Psc,15
291,Gx,0,53.6,-8,45,Cet,14
285,Gx,0,53.7,-13,10,Cet,
I1594,Gx,0,53.7,-47,39,Phe,
I1595,Gx,0,53.8,-45,11,Phe,
299,C+N,0,54,-72,10,Tuc,11
293,Gx,0,54.3,-7,14,Cet,14
I1599,Gx,0,54.5,-23,29,Cet,15
I1593,,0,54.7,32,30,Psc,
I1596,Gx,0,54.7,21,31,Psc,15
I1598,Gx,0,54.7,5,46,Psc,15
303,Gx,0,54.8,-16,40,Cet,
I  57,Gx,0,54.8,11,50,Psc,16
300,Gx,0,54.9,-37,41,Scl,9
306,C+N,0,54.9,-72,13,Tuc,12
297,D*?,0,55,-7,21,Cet,
298,Gx,0,55,-7,21,Cet,13
I1600,Gx,0,55,-23,31,Cet,15
I  58,Gx,0,55.1,-13,41,Cet,15
295,Gx,0,55.2,31,31,Psc,13
296,Gx,0,55.4,31,40,Psc,15
I1601,,0,55.6,-24,9,Cet,
I1602,Gx,0,55.9,-9,59,Cet,14
305,Ast,0,56,12,6,Psc,
304,Gx,0,56.1,24,7,And,14
I  60,Gx,0,56.1,-13,23,Cet,15
330,OC,0,56.2,-72,29,Tuc,9
301,Gx,0,56.3,-10,40,Cet,
312,Gx,0,56.3,-52,47,Phe,
302,*,0,56.4,-10,39,Cet,
308,*,0,56.4,-1,47,Cet,
307,Gx,0,56.6,-1,46,Cet,14
309,Gx,0,56.7,-9,55,Cet,11
323,Gx,0,56.7,-52,59,Phe,
I  59,Nb,0,56.7,61,4,Cas,
310,*,0,56.9,-1,46,Cet,
314,Gx,0,56.9,-31,58,Scl,
319,Gx,0,57,-43,50,Phe,
328,Gx,0,57,-52,55,Phe,
I1603,Gx,0,57,-45,25,Phe,
I  61,Gx,0,57.1,7,31,Psc,15
322,Gx,0,57.2,-43,44,Phe,
321,Gx,0,57.4,-5,2,Cet,
311,Gx,0,57.6,30,16,Psc,14
317,Gx,0,57.6,43,47,And,15
I1605,Gx,0,57.6,-48,54,Phe,
339,Gb,0,57.7,-74,29,Tuc,11
313,Gx,0,57.8,30,21,Psc,12
315,Gx,0,57.8,30,21,Psc,13
316,Gx,0,57.8,30,21,Psc,12
325,Gx,0,57.9,-5,8,Cet,16
327,Gx,0,57.9,-5,8,Cet,13
329,Gx,0,58,-5,4,Cet,13
I1604,,0,58,-16,15,Cet,
318,Gx,0,58.1,30,25,Psc,15
326,Gx,0,58.4,26,52,Psc,13
I1606,,0,58.4,-12,11,Cet,
324,Gx,0,58.6,-40,30,Phe,
331,?,0,58.6,-2,43,Cet,
I  62,Gx,0,58.7,11,49,Psc,15
320,Gx,0,58.8,-20,50,Cet,15
332,Gx,0,58.8,7,6,Psc,15
333,Gx,0,58.8,-16,29,Cet,16
334,Gx,0,58.8,-35,8,Scl,
336,Gx,0,58.8,-18,46,Cet,12
I1607,Gx,0,58.9,0,36,Cet,14
346,C+N,0,59.1,-72,11,Tuc,10
335,Gx,0,59.3,-18,14,Cet,
I  64,Gx,0,59.4,27,3,Psc,16
I1608,Gx,0,59.4,-34,20,Scl,
I  63,Nb,0,59.5,60,49,Cas,
I1611,,0,59.7,-72,21,Tuc,
337,Gx,0,59.8,-7,35,Cet,11
I1609,Gx,0,59.8,-40,20,Phe,
I1612,,1,0,-72,23,Tuc,
I  67,,1,0.3,-6,55,Cet,
I  68,,1,0.4,-6,57,Cet,
I  66,Gx,1,0.5,30,48,Psc,15
338,Gx,1,0.6,30,39,Psc,14
340,Gx,1,0.6,-6,53,Cet,14
341,Gx,1,0.8,-9,11,Cet,13
342,Gx,1,0.8,-6,47,Cet,14
343,*,1,0.8,-23,14,Cet,
348,Gx,1,0.9,-53,15,Phe,
I  65,Gx,1,0.9,47,41,And,13
I  70,,1,1.1,0,3,Cet,
I  71,,1,1.3,-6,47,Cet,
345,Gx,1,1.4,-6,54,Cet,13
347,Gx,1,1.4,-6,49,Cet,14
I  69,Gx,1,1.4,31,3,Psc,15
I  72,,1,1.5,-6,46,Cet,
344,Gx,1,1.6,-23,16,Cet,
I1610,Gx,1,1.7,-15,34,Cet,14
349,Gx,1,1.9,-6,49,Cet,13
350,Gx,1,2,-6,49,Cet,15
351,Gx,1,2.1,-1,55,Cet,14
352,Gx,1,2.1,-4,15,Cet,13
361,Gb,1,2.2,-71,33,Tuc,11
353,Gx,1,2.6,-1,56,Cet,14
360,Gx,1,2.9,-65,37,Tuc,
355,Gx,1,3.2,-6,20,Cet,15
362,Gb,1,3.2,-70,51,Tuc,6
354,Gx,1,3.3,22,20,Psc,14
356,Gx,1,3.3,-7,0,Cet,13
371,OC,1,3.3,-72,5,Tuc,
357,Gx,1,3.4,-6,20,Cet,11
376,,1,3.9,-72,49,Tuc,
365,Gx,1,4.1,-35,7,Scl,
I1615,Gx,1,4.1,-51,8,Phe,
I1617,Gx,1,4.3,-51,2,Phe,
359,Gx,1,4.4,0,45,Cet,15
368,Gx,1,4.4,-43,16,Phe,
364,Gx,1,4.6,0,51,Cet,14
I1613,Gx,1,4.8,2,7,Cet,9
367,?,1,4.9,-12,9,Cet,
I  73,Gx,1,4.9,4,46,Psc,15
I1616,Gx,1,4.9,-27,26,Scl,
369,Gx,1,5.1,-17,45,Cet,
I1614,,1,5.1,33,13,Psc,
358,Ast,1,5.2,62,2,Cas,
395,,1,5.3,-72,0,Tuc,
I1624,,1,5.3,-72,2,Tuc,
I  74,Gx,1,5.9,4,5,Psc,15
I1618,Gx,1,6,32,25,Psc,16
363,Gx,1,6.1,-16,34,Cet,15
I1626,,1,6.1,-73,17,Tuc,
378,Gx,1,6.2,-30,11,Scl,14
377,***,1,6.3,-20,3,Cet,
366,OC,1,6.4,62,14,Cas,
I1621,,1,6.4,-46,43,Phe,
370,-,1,6.6,32,25,Psc,
372,***,1,6.7,32,26,Psc,
373,Gx,1,7,32,18,Psc,
374,Gx,1,7.1,32,46,Psc,14
375,Gx,1,7.1,32,21,Psc,16
I1620,Gx,1,7.1,13,58,Psc,14
I  75,Gx,1,7.2,10,51,Psc,15
379,Gx,1,7.3,32,31,Psc,12
380,Gx,1,7.3,32,29,Psc,12
382,Gx,1,7.4,32,24,Psc,14
383,Gx,1,7.4,32,25,Psc,11
384,Gx,1,7.4,32,18,Psc,13
385,Gx,1,7.4,32,19,Psc,12
406,Gx,1,7.4,-69,53,Tuc,12
I1619,Gx,1,7.4,33,4,Psc,15
386,Gx,1,7.5,32,22,Psc,14
387,Gx,1,7.5,32,23,Psc,
391,Gx,1,7.5,0,56,Cet,14
I1622,,1,7.5,-17,30,Cet,
I1623,,1,7.7,-17,28,Cet,
I1625,Gx,1,7.7,-46,54,Phe,
388,Gx,1,7.8,32,19,Psc,14
411,,1,7.9,-71,46,Tuc,
396,Gx,1,8,4,32,Psc,
390,Gx,1,8.1,32,27,Psc,
416,Gb,1,8.1,-72,21,Tuc,11
I  76,Gx,1,8.2,-4,32,Cet,15
I1627,Gx,1,8.2,-46,6,Phe,
381,OC,1,8.3,61,35,Cas,9
405,D*,1,8.3,-46,40,Phe,
419,Gb,1,8.3,-72,53,Tuc,10
I1630,Gx,1,8.3,-46,45,Phe,
392,Gx,1,8.4,33,7,Psc,14
394,Gx,1,8.4,33,8,Psc,15
389,Gx,1,8.5,39,42,And,15
397,Gx,1,8.5,33,6,Psc,15
393,Gx,1,8.6,39,40,And,13
I  77,Gx,1,8.7,-15,25,Cet,
398,Gx,1,8.8,32,30,Psc,15
I  78,Gx,1,8.8,-15,51,Cet,
